"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1002/adma.200401904",,,"Fe3O4","PCL5k-b-PEG5k","","","110",,"Syntheses of Magnetite Nanoparticles: Following reported proce-dures by Sun et al. [11,12], we first synthesized the 4 nm magnetite(Fe3O4) nanoparticles. Briefly, Fe(acac)3(2 mmol; acac = acetylaceto-nate) was mixed in phenyl ether (20 mL) with 1,2-hexadecanediol(10 mmol), oleic acid (6 mmol), and oleylamine (6 mmol) under ni-trogen. The mixture was then heated to reflux (265C) for 30 min.After cooling to room temperature, the solution was treated with eth-anol under air to yield a dark-brown precipitate. The product was re-suspended in hexane in the presence of oleic acid and oleylamine andreprecipitated wit het hanol to give 4 nm Fe3O4nanoparticles. The6nmFe3O4nanoparticles were synthesized by replacing phenyl ethersolvent with benzyl ether (20 mL) and heating to reflux (~300C) un-der nitrogen for 1 h. We used 6 nm Fe3O4nanoparticles as seeds tosynthesize larger monodisperse magnetite nanoparticles of 8 and16 nm in diameter following the procedure by Sun et al. [12].Synthesis o fDiblock PCL5k-b-PEG5k Copolymer: A detailed syn-thetic procedure for PCL-b-PEG copolymers was described in a re-cent publication from our lab [7]. Briefly, ring-opening polymerizationofe-caprolactone using monomethoxy poly(ethylene glycol) (5 kDa)as a macroinitiator and Sn(Oct)2as a catalyst was carried out at115C for 24 h. After synthesis, the copolymer was dissolved in tetra-hydrofuran (THF) and precipitated with the addition of hexane (95 %yield). The resulting copolymer was characterized by gel permeationchromatography (GPC, PLgel 5lm Mixed-D 300 7.5 mm column,Polymer Laboratories) wit hTHF as an eluent (1 mLmin±1). The de-gree of polymerization of the PCL block was calculated by comparingintegrals of characteristic peaks of the PCL block at~2.25 ppm (trip-let, ±C(­O)±CH2±) and PEG block at 3.35 ppm (singlet, ±OCH3)inthe1HNMR spectrum (Varian 600 MHz spectrometer). Bot hGPCand1HNMR data confirmed the PCL5k-b-PEG5k composition andmolecular weight.measurements were conducted within two weeks","",,,,"",,"","",,"","",,"TEM",,"",,"16",,,,"Micelle","!Micelle consist of 16 nm size NPs","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","2","471",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja905793q",,,"Fe3O4","MSN","PEG","","93",,"Surface Modification of MSN. The surface of MSN was functionalized with amine groups by treatment with APS. MSN (0.1 mg) was dispersed in 10 mL of ethanol. The solution was refluxed for 3 h, followed by the addition of 40 μL of APS. After centrifugation and washing with ethanol, amine-functionalized MSN was redispersed in 5 mL of ethanol.
Ligand Exchange of Fe3O4 Nanocrystals. Monodisperse Fe3O4 nanocrystals capped with oleic acid were synthesized in organic solution via previously reported procedures.1 3 2-Bromo-2-methyl- propionic acid (BMPA, Aldrich, 98%) (0.5 g) and citric acid (Samchun) (0.05 g) were dissolved in a mixture of chloroform and DMF (50/50 v/v, 15 mL).14 The synthesized nanocrystals (15 mg) were dispersed in the BMPA solution and stirred overnight at 30 °C. Finally, the ligand-exchanged nanocrystals were retrieved by centrifugation and redispersed in 5 mL of ethanol.
Synthesis of Fe3O4-MSN and Surface Modification with PEG.
The amine-functionalized MSN dispersion (1 mL) was reacted with 5 mL of the ligand-exchanged Fe3O4 nanocrystals dispersion. The Fe3O4-MSN was retrieved by centrifugation and washed with ethanol to remove excess Fe3O4 nanocrystals. The resulting Fe3O4- MSN was mixed with 25 mg of methoxy poly(ethylene glycol) succinimidyl glutarate (mPEG-SG, MW 5000, Sunbio) dissolved in 5 mL of ethanol. The mixture was stirred overnight at 30 °C to induce covalent bonding between residual amine groups on the surface of MSN and succinimidyl groups of the PEG. After removal of unreacted mPEG-SG by centrifugation, 25 mg of methoxy poly(ethylene glycol) amine (mPEG-AM, MW 5000, Sunbio) was subjected to the same procedure. The resulting PEG-stabilized Fe3O4-MSN was dispersed in water. Hydrodynamic diameter was measured by a dynamic light scattering (DLS) particle size analyzer (ELS-Z2, Otsuka).","",,,,"",,"","",,"","",,"TEM",,"",,"70",,,,"Sphere on sphere","!NPs size 8.5 nm","BET","N2",,,"2.3","530",,"MTT","B16-F10","","96",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5",,"76.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Fe3O4","","","","38",,"In a typical experiment, 0.93 g iron oleate (1 mmol) and 160 μl oleic acid (0.5 mmol) were dissolved in 15 mL 1-octadecene at room temperature. The mixture was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then, the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at this temperature for 1.5 h. The initial reddish-brown color of reaction solution turned brownish-black. The resultant solution was cooled to room temperature and mixed with 30 mL isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. After washing, the nanoparticles were dissolved in hexane for long term storage at 4 °C.","Polyol",,,,"",,"","",,"","Fe3O4",,"TEM","200","",,"17","17","17","17","Sphere","","","",,,,,,"MTT","SMMC-7721","","81",,,,,,,,,"300","50","49.7","0","0",,,,"5","300",,"200",,"",,,,,,,,,,,,,,,,"7",,"185.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Fe3O4","","","","50",,"In a typical synthesis of cubic iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (12 mg, 0.21 mmol), oleic acid (110 μL, 0.35 mmol), and distilled water (60 μL) were mixed together with 10 mL of 1- octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then the reaction solution was heated to 320 °C quickly, and kept at the temperature for 2 h. The color of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then the solution was cooled to room temperature and mixed with 30 mL of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","Fe3O4",,"TEM","200","",,"22","22","22","22","Cubic","","","",,,,,,"","","",,,,,,,,,,"300","50","53",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"393.7",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Fe3O4","","","","63",,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 μL, 0.35 mmol), and distilled water (60 μL) were mixed together with 10 mL of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at the temperature for 2 h. The color of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then the solution was cooled to room temperature and mixed with 30 mL of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with distilled water in a separatory funnel. After the hexane volatilized naturally, the iron-oleate complex was obtained as a waxy solid.","Polyol",,,,"",,"","",,"","Fe3O4",,"TEM","200","",,"32",,,,"Octapod","","","",,,,,,"","","",,,,,,,,,,"300","50","62",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"621.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Mn0.8Fe0.922FeO4","","","","28",,"In a typical experiment, 0.93 g iron oleate (1 mmol) and 160 μl oleic acid (0.5 mmol) were dissolved in 15 mL 1-octadecene at room temperature. The mixture was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then, the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at this temperature for 1.5 h. The initial reddish-brown color of reaction solution turned brownish-black. The resultant solution was cooled to room temperature and mixed with 30 mL isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. After washing, the nanoparticles were dissolved in hexane for long term storage at 4 °C. Hot injection was used to carry out the Fe2+ to Mn2+ cation exchange reactions. Typically, 100 mg of MnCl2· 4H2O was dispersed in 6 mL of degassed oleylamine. After being degassed under a vacuum, the mixture was heated to 120 °C for 15 min to dissolve MnCl2·4H2O to form Mn precursor. After cooled room temperature, the mixture containing Mn precursor was injected into a degassed solution containing 20 mg of asprepared SPIO, 10 mL of 1-octadecene, 2 mL of oleyalmine, and 1 ml of tri-n-octylphosphine at 180 °C was kept at this temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","MnFe2O4",,"TEM","200","",,"17","17","17","17","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","57.3","0","0",,,,"5","300",,"275",,"",,,,,,,,,,,,,,,,"7",,"385.3",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Mn0.8Fe0.922FeO4","","","","49",,"In a typical synthesis of cubic iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (12 mg, 0.21 mmol), oleic acid (110 μL, 0.35 mmol), and distilled water (60 μL) were mixed together with 10 mL of 1- octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then the reaction solution was heated to 320 °C quickly, and kept at the temperature for 2 h. The color of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then the solution was cooled to room temperature and mixed with 30 mL of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C. Hot injection was used to carry out the Fe2+ to Mn2+ cation exchange reactions. Typically, 100 mg of MnCl2· 4H2O was dispersed in 6 mL of degassed oleylamine. After being degassed under a vacuum, the mixture was heated to 120 °C for 15 min to dissolve MnCl2·4H2O to form Mn precursor. After cooled room temperature, the mixture containing Mn precursor was injected into a degassed solution containing 20 mg of as-prepared SPIO, 10 mL of 1-octadecene, 2 mL of oleyalmine, and 1 ml of tri-n-octylphosphine at 180 °C was kept at this temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","MnFe2O4",,"TEM","200","",,"23","23","23","23","Cubic","","","",,,,,,"","","",,,,,,,,,,"300","50","63",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"557.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Mn0.8Fe0.922FeO4","","","","62",,"In a typical synthesis of octapod iron oxide nanoparticles, iron oleate (0.8 g, 0.86 mmol), NaCl (10 mg, 0.17 mmol), oleic acid (110 μL, 0.35 mmol), and distilled water (60 μL) were mixed together with 10 mL of 1-octadecene. The resulting solution was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at the temperature for 2 h. The color of the solution changed from reddish-brown to transparent orange and finally brownish-black. Then the solution was cooled to room temperature and mixed with 30 mL of isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with distilled water in a separatory funnel. After the hexane volatilized naturally, the iron-oleate complex was obtained as a waxy solid. Hot injection was used to carry out the Fe2+ to Mn2+ cation exchange reactions. Typically, 100 mg of MnCl2· 4H2O was dispersed in 6 mL of degassed oleylamine. After being degassed under a vacuum, the mixture was heated to 120 °C for 15 min to dissolve MnCl2·4H2O to form Mn precursor. After cooled room temperature, the mixture containing Mn precursor was injected into a degassed solution containing 20 mg of as prepared SPIO, 10 mL of 1-octadecene, 2 mL of oleyalmine, and 1 ml of tri-n-octylphosphine at 180 °C was kept at this temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed three times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","MnFe2O4",,"TEM","200","",,"32",,,,"Octapod","","","",,,,,,"","","",,,,,,,,,,"300","50","71",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"693.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"ZnFe2O4","","","","34",,"In a typical experiment, 0.93 g iron oleate (1 mmol) and 160 μl oleic acid (0.5 mmol) were dissolved in 15 mL 1-octadecene at room temperature. The mixture was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then, the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at this temperature for 1.5 h. The initial reddish-brown color of reaction solution turned brownish-black. The resultant solution was cooled to room temperature and mixed with 30 mL isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. After washing, the nanoparticles were dissolved in hexane for long term storage at 4 °C. Because different physical properties of Mn and Zn cation especially atomic radius, diffusion ability, and acid softness could significantly influence the efficiency of cation exchange reaction, a slightly modified synthetic protocol was used to perform the Fe2+ to Zn2+ cation exchange reactions. Typically, 600 mg of ZnCl2, 4 mL of oleylamine, 1 mL of tri-n- octylphosphine, and 20 mg of as-prepared SPIO were mixed together in 10 mL of 1-octadecene. The resulting solution was degassed under vacuum for 30 min and protected with nitrogen to remove any low volatile impurities and oxygen at room temperature. After that, the reaction solution was heated to 220 °C quickly, and kept at that temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","ZnFe2O4",,"TEM","200","",,"17","17","17","17","Sphere","","","",,,,,,"MTT","SMMC-7721","","86",,,,,,,,,"300","50","64.6","0","0",,,,"5","300",,"290",,"",,,,,,,,,,,,,,,,"7",,"473.9",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Zn0.11Fe0.89Fe2O4","","","","48",,"In a typical experiment, 0.93 g iron oleate (1 mmol) and 160 μl oleic acid (0.5 mmol) were dissolved in 15 mL 1-octadecene at room temperature. The mixture was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then, the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at this temperature for 1.5 h. The initial reddish-brown color of reaction solution turned brownish-black. The resultant solution was cooled to room temperature and mixed with 30 mL isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. After washing, the nanoparticles were dissolved in hexane for long term storage at 4 °C. Because different physical properties of Mn and Zn cation especially atomic radius, diffusion ability, and acid softness could significantly influence the efficiency of cation exchange reaction, a slightly modified synthetic protocol was used to perform the Fe2+ to Zn2+ cation exchange reactions. Typically, 600 mg of ZnCl2, 4 mL of oleylamine, 1 mL of tri-n- octylphosphine, and 20 mg of as-prepared SPIO were mixed together in 10 mL of 1-octadecene. The resulting solution was degassed under vacuum for 30 min and protected with nitrogen to remove any low volatile impurities and oxygen at room temperature. After that, the reaction solution was heated to 220 °C quickly, and kept at that temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","ZnFe2O4",,"TEM","200","",,"22","22","22","22","Cubic","","","",,,,,,"","","",,,,,,,,,,"300","50","78",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"677.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b01256",,,"Zn0.11Fe0.89Fe2O4","","","","62",,"In a typical experiment, 0.93 g iron oleate (1 mmol) and 160 μl oleic acid (0.5 mmol) were dissolved in 15 mL 1-octadecene at room temperature. The mixture was degassed in vacuum for 30 min and backfilled with nitrogen to remove any low volatile impurities and oxygen at room temperature. Then, the reaction solution was heated to 320 °C with a constant heating rate of 3.3 °C min-1, and kept at this temperature for 1.5 h. The initial reddish-brown color of reaction solution turned brownish-black. The resultant solution was cooled to room temperature and mixed with 30 mL isopropanol to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. After washing, the nanoparticles were dissolved in hexane for long term storage at 4 °C. Because different physical properties of Mn and Zn cation especially atomic radius, diffusion ability, and acid softness could significantly influence the efficiency of cation exchange reaction, a slightly modified synthetic protocol was used to perform the Fe2+ to Zn2+ cation exchange reactions. Typically, 600 mg of ZnCl2, 4 mL of oleylamine, 1 mL of tri-n- octylphosphine, and 20 mg of as-prepared SPIO were mixed together in 10 mL of 1-octadecene. The resulting solution was degassed under vacuum for 30 min and protected with nitrogen to remove any low volatile impurities and oxygen at room temperature. After that, the reaction solution was heated to 220 °C quickly, and kept at that temperature for 2 h. When the reaction was completed, the solution was cooled to room temperature and 30 mL of isopropanol was added to precipitate the nanoparticles. The nanoparticles were separated by centrifugation and washed 3 times with ethanol. The final product was dissolved in hexane for long-term storage at 4 °C.","Polyol",,,,"",,"","",,"","ZnFe2O4",,"TEM","200","",,"32",,,,"Octapod","","","",,,,,,"MTT","SMMC-7721","","82",,,,,,,,,"300","50","73",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7",,"754.2",,,,,,,,,,,,,
