"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"DOI: 10.1016/j.msec.2016.11.077",,,"FePt","CdS","","",,,"A facile one-pot method was adopted for the synthesis of hydrophilic FePt-CdS bimodal nanosystem.
For the development of bimodal nanoprobe FePt-CdS, FePt MNP was
developed by a facile polyol process reported earlier [33]. In brief, 25 ml
ethylene glycol, 1.0 mmol platinum (II) acetylacetonate and 4 mmol sodium borohydride were added in a three necked flask under N2 atm. at
room temperature (Fig. 1(a)). After attaining the temperature 100 °C,
2 mmol iron (III) acetylacetonate was added along with 200 μl of surfactant TG acid. The solution in the N2 atm. was then heated up-to 190 °C at
the rate of 1 °C per min. After that, the solution was cooled down to
100 °C temperature under inert atmosphere. This as-prepared TG acid
capped FePt magnetic nanoparticles will act as the template for the developing bimodal nanoprobe (Fig. 1(b)). The next step of the reaction
was conducted in an open atmosphere. 2.5 mmol of cadmium chloride
monohydrate and 0.5 mmol of GSH were dissolved in 5 ml of ethylene
glycol separately, in the molar ratio 5:1 of Cd and GSH. The inert atmosphere of reaction vessel was replaced by the ambient condition, when
the reaction temperature came down to 100 °C. At first, the Cd precursor
was added in the reaction vessel at the temperature 100 °C. After
15 min, 0.5 mmol glutathione was mixed in the reaction vessel elevated
to a temperature of 120 °C, which acted as a capping agent as well as the
sulphur source for CdS growth. The pH was adjusted to 8.0 with stirring
(Fig. 1(c)). The reaction temperature was then further increased at the
rate of 1 °C/min to 230 °C. After attaining 230 °C, the heating was
stopped and the reaction vessel was allowed to cool down to room temperature for purification process (Fig. 1(d)). The purification was conducted in two steps - a) centrifugation followed by b) magnetic
separation. The purification was carried out to remove the residual surfactants by centrifugation using mixture of aliquot, hexane, isopropyl alcohol, and methanol in the ratio of 1:1:2:1 respectively. The magnetic
separation was carried out in centrifuged mass for obtain purified magnetic mass only; which was used for further characterizations.","Polyol",,,,,,,"",,"","FePt/CdS",,"TEM",,"",,,,,,"Sphere",,,,,,,,,"","","",,,,,,,,,,"300","90","3.8","0","0",,,,"5","300","100","54",,,,,,,,,,,,,,,,,,"14.1",,"0.9822",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsami.9b11353",,,"FePt","MnO","DSPE-PEG5000-FA","","150",,"The FePt NCs were
synthesized by thermo-decomposition and thermo-reduction method.
Pt(acac)2 (40 mg, 0.1 mmol) was mixed with 1033.8 mg 1,2-
hexadecanediol (4 mmol), 4 mL OA (12.6 mmol), 4 mL OAm (12.1
mmol), and 4 mL dioctyl ether. The mixture was degassed and
backfilled with argon at 80 °C for 45 min and subsequently heated to
115 °C. Then, 66 μL of Fe(CO)5 (0.5 mmol) was injected and the
reaction mixture was heated to 240 °C for 60 min. After cooling to
room temperature, the product was collected by centrifugation (9000
rpm for 10 min) and washed with hexane and ethanol (1:3), and the
product was stored in hexane. 
First, the
manganese oleate must be synthetized (see the Supporting
Information). Then, 25 mg of FePt NCs were dispersed in 3 mL
hexane. In addition, 40 mg of manganese oleate was mixed with 953
μL OA (3 mmol), 1980 μL OAm (6 mmol), and 15 mL of benzyl
ether. The two solutions above were mixed and degassed at 80 °C for
10 min. Then, the mixture was refluxed for 30 min at 298−300 °C.
After cooling to room temperature, the product was collected by
centrifugation (9000 rpm for 10 min) and washed with hexane and
ethanol (1:3) and the product was stored in hexane with 25 μL of OA
and 25 μL of OAm.
The solventexchange method was used in the coating procedure. Firstly, an
assay was designed to explore a suitable quality ratio of the DSPEPEG5000-FA coating on the FePt@MnO NPs using UV−vis
spectroscopy (see the Supporting Information). FePt@MnO NPs
(5 mg) and 60 mg of DSPE-PEG5000-FA were dispersed in 2 mL
chloroform, respectively. After mixing above two solutions and ultrasound for 2 min at 50 °C, 6 mL of deionized water was added with
slight shaking. Then, the mixture was placed in a rotary evaporator to totally remove chloroform. Finally, the product of (FePt@MnO)@
DSPE-PEG5000-FA was acquired. The procedure that coated FePt@
MnO NPs with DSPE-mPEG5000 was consistent with above
procedure.","",,,,,,,"",,"","FePt/MnO",,"TEM",,"",,"28",,,,"Cubic on the cubic's corners",,,,,,,,,"","","",,,,,,,,,,"298","20","1.6",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","4.16","8.14",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.9b03552",,,"FePt","","","","11",,"Fe(acac)3 (0.75 mmol) and Pt(acac)2
(0.5 mmol) were used as the reaction precursors, and we added to the
reaction solvent tetraethylene glycol (30 mL) in a 50 mL threenecked round-bottom flask. Argon was introduced into the threenecked round-bottom flask for 30 min for gas replacement. Next, a
heating step was carried out, setting the heating rate to 5 °C/min until
it reached 200 °C. When the temperature reached 200 °C, it was held
for 1 h; then, we added oleic acid (1 mL) surfactant and continued to
maintain this temperature for 30 min. After heating to 300 °C at a
heating rate of 5 °C/min, the reaction was refluxed for 1 h. During the
heating process, the color of the solution was observed to change from
blackish-red to black, indicating that the FePt NPs had formed. Then,
ethanol was added followed by centrifugation at 6000 rpm for 1 h, and
the procedure for particle purification was carried out. The particles
were precipitated due to the increase in the polarity of the solvent,
and the purified FePt NPs were washed five times, after which the
purified FePt NPs were dried. The black powder was collected to
obtain a hydrophilic phase of FePt NPs.","Polyol",,,,,,,"",,"","FePt",,"TEM",,"",,"6","6","6","6","Sphere",,,,,,,,,"","","",,,,,,,,,,"300","16","17","180","2",,,,,,,,,,,,"0.8","16.35",,,,,,,,,,,,"4.7",,"17.18",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.9b03552",,,"FePt","Kaolinite","","","200",,"Fe(acac)3 (0.75 mmol) and Pt(acac)2
(0.5 mmol) were used as the reaction precursors, and we added to the
reaction solvent tetraethylene glycol (30 mL) in a 50 mL threenecked round-bottom flask. Argon was introduced into the threenecked round-bottom flask for 30 min for gas replacement. Next, a
heating step was carried out, setting the heating rate to 5 °C/min until
it reached 200 °C. When the temperature reached 200 °C, it was held
for 1 h; then, we added oleic acid (1 mL) surfactant and continued to
maintain this temperature for 30 min. After heating to 300 °C at a
heating rate of 5 °C/min, the reaction was refluxed for 1 h. During the
heating process, the color of the solution was observed to change from
blackish-red to black, indicating that the FePt NPs had formed. Then,
ethanol was added followed by centrifugation at 6000 rpm for 1 h, and
the procedure for particle purification was carried out. The particles
were precipitated due to the increase in the polarity of the solvent,
and the purified FePt NPs were washed five times, after which the
purified FePt NPs were dried. The black powder was collected to
obtain a hydrophilic phase of FePt NPs. 
In this experiment,
FePt@Kao nanocomposites were prepared by a chemical reduction
one-pot method. The surface modification of kaolinite was first
prepared, and triethylene glycol was used as a reducing solvent. We
added the Fe precursor, Pt precursor, and modified kaolinite using a
simple one-pot method to synthesize the materials. The subsequent
steps are the same as for the synthetic FePt NPs.","Polyol",,,,,,,"",,"","FePt/Kaolinite",,"TEM",,"",,"100",,,,"",,,,,,,,,"","","",,,,,,,,,,"300","16","25.86","100","2.6",,,,,,,,,,,,"0.8","36.91",,,,,,,,,,,,"4.7",,"29.32",,,,,,,,,,,,,
,"https://doi.org/10.1039/C7NR07810B",,,"FePt","","","",,,"","Polyol",,,,,,,"http://dx.doi.org/10.1126/science.287.5460.1989",,"","",,"TEM","200","",,"20",,,,"Nanoflower",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.35","6.7","87",,,,,,,,,,,,,
,"https://doi.org/10.1039/C7NR07810B",,,"FePt","SiO2","","",,,"","Polyol",,,,,,,"http://dx.doi.org/10.1126/science.287.5460.1989",,"","",,"TEM","200","",,"40","40","40","40","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.35","2.1","53",,,,,,,,,,,,,
,"https://doi.org/10.1039/C7NR07810B",,,"FePt","SiO2","Au","PEG",,,"SiO2
-coated, multi-core, FePt NPs were prepared as described
in our previous work.13 The Au shells were prepared via a
double Au seeding approach. Small gold NPs, i.e., Au seeds,
were deposited on a SiO2
 surface in the first Au seeding step
by using the following procedure. First, to adjust the pH value
to 7, 0.1-M NaOH (anhydrous, >98%, Sigma Aldrich) was added
to 4 mL of 6.35-mM HAuCl4x3H2O (>99.9%, Alfa Aesar) in a
water solution. The amine functionalized surface of the silica
was seeded with Au(OH)3
 by mixing FePt/SiO2
 NPs with a
HAuCl4x3H2O solution and stirred at 70 °C for 5 minutes. The
colour change from yellow to orange-brown indicates the
attachment of the Au(OH)3
 to the SiO2
 surface.23 The product
was then centrifuged (950 rpm/30 min) and washed several
times and finally dispersed in distilled water. In order to
achieve denser Au seeding, i.e., fill the gaps between the Au
seeds from the first run and to obtain a more uniform Au shell,
in the second step, a Au seeding step was repeated using the
same conditions as in the first Au seeding step. Hybrid
FePt/SiO2/Au NPs were functionalized with mPEG-SH (average
Mn 6000, Sigma Aldrich) using the following procedure. Into
the suspension of hybrid NPs in water (2 mL, 5 mg) 2 mL of
mPEG-SH (0.5 mg/mL) was added. The reaction mixture was
then stirred for 30 min at 60°C. The sample was then
centrifuged (7000 rpm/10 min) and washed several times to
remove the excess of mPEG-SH and finally dispersed in distilled
water.","Polyol",,,,,,,"http://dx.doi.org/10.1126/science.287.5460.1989",,"","",,"TEM","200","",,"56","56","56","56","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.35","0.9","47",,,,,,,,,,,,,
,"https://doi.org/10.1016/j.canlet.2018.01.024",,,"FePt","Cysteamine","","",,,"A chemical reduction method was applied to synthesize the NPs. Briefly, 0.386
mmol Iron acetylacetonate (Fe(acac)3 , 98%, Aladdin®, USA) , 1.5 ml oleic
acid (C18H34O2, OA, Aladdin®, USA) and 1.5 ml oleylamine (C18H37N, OL,
95%, Aladdin®, USA) were sequentially added into a flask with 100 ml
anhydrous ethanol. After stirring for 30 min using a magnetic stirrer,
Chloroplatinic acid (H2PtCl6•6H2O, Reagent No.1 Factory Of Shanghai
Chemical Reagent Co., Ltd., China) ethanol solution (19.3 mmol/l, 20 ml, 0.386
mmol) was dripped slowly into the flask, stirred for a further 30 minutes,
Sodium borohydride (NaBH4, 96%, Sinopharm Chemical Reagent Co., Ltd.,
China) ethanol solution (65.7 mmol/l, 200 ml, 13.14 mmol) was added
dropwise. The mixture was then incubated at 40 °C a nd stirred for 2 h. Finally,
the NPs were separated by centrifugation (8,000 rpm, 5 min), dried in a
vacuum oven at 40 °C overnight, and stored in vacuu m drying oven.
FePt NPs (100mg) were dissolved in 100 ml anhydrous ethanol by sonication
and added 500 mg cysteamine (C2H7NS, Cys, Aladdin®, USA) predissolved in
100 ml anhydrous ethanol (Sinopharm Chemical Reagent Co., Ltd.). The
mixture was sonicated for approximately 6 h at room temperature and then
stored in vacuum drying oven.","",,,,,,,"",,"","FePt",,"TEM",,"",,"254","254","254","254","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.9",,,,,,,,,,,,,
,"https://doi.org/10.1002/adma.201101877",,,"Fe3O4","PEG","","",,,"Control experiments using Fe3O4 nanoparticle micelles were prepared following
previously reported methods. Briefly, 1 mL of a 2 mg/mL stock solution of 9 nm oleic
acid coated Fe3O4 nanoparticles suspended in choloroform were added to a vial
containing 1 mL of 10 mg/mL mPEG – DSPE (MW = 5,000, Avanti, USA). After
evaporation of the solvent, the micelle-coated Fe3O4 nanoparticles were resuspended in 2
mL of PBS by sonicating at 70 °C for 5 to 10 min. The resulting solution was purified on
a sephadex column (GE Healthcare, USA) followed by three successive centrifugal
filtrations using a 100 kDa centrifuge filter at 6,000 RPM for 30 min. The final solution
was resuspended in 2 mL of PBS and syringe filtered through 0.22 µm PVDF filters
(Millipore, USA) to obtain Fe3O4 micelles that were 200 nm in diameter. To add a
fluorophore to the micelles, 100 µL of amino terminated PEG – DSPE and 900 µL of
mPEG – DSPE was used in the formation of the micelles. An NHS-conjugated Cy7
fluorescent label was then reacted with the micelles by gentle agitation at room
temperature for 4 h followed by purification and filtration procedures similar to those
used in the methoxyPEG-terminated micelle preparation.","",,,,,,,"",,"","Fe3O4",,"TEM",,"",,"15","15","15","15","Sphere",,,,,,,,,"","","",,,,,,,,,,"298","50","60",,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"333",,,,,,,,,,,,,
,"https://doi.org/10.1021/cm201297x","","","B-NaGdF4","PVP-10","","","10.2",,"Gadolinium chloride hexahydrate (1 mmol), oleic acid (4 mL) and octadecene
(15 mL) were mixed together and heated to 140 C under vacuum until
a clear solution formed, after which the solution was cooled to room
temperature. A solution of NaOH (2.5 mmol) and ammonium fluoride
(4 mmol) in methanol (10 mL) was added dropwise to this and the
mixture was stirred overnight (∼15 h). The reaction mixture was then
heated at 70 C to remove the methanol and placed under a gentle argon
flow. Afterward, the solution was heated rapidly to the desired temperature (∼10 C/min) and maintained for a constant time, depending on
the desired NP size. Subsequently, the solution was cooled to room
temperature and the NPs precipitated using ethanol, centrifuged
(4500 rpm, Beckman Coulter Spinchron 15-rotor F0630), and washed
twice with ethanol. The NPs were finally dispersed in 5 mL of toluene
and centrifuged, and the supernatant was stored.","",,,,"",,"","","2.6","","B-NaGdF4","","TEM",,"",,"2.5","2.5","2.5","2.5","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","7.2","22.7",,,,"","",,"",,,,,,
,"https://doi.org/10.1021/cm201297x","","","B-NaGdF4","PVP-10","","","10.7",,"Gadolinium chloride hexahydrate (1 mmol), oleic acid (4 mL) and octadecene
(15 mL) were mixed together and heated to 140 C under vacuum until
a clear solution formed, after which the solution was cooled to room
temperature. A solution of NaOH (2.5 mmol) and ammonium fluoride
(4 mmol) in methanol (10 mL) was added dropwise to this and the
mixture was stirred overnight (∼15 h). The reaction mixture was then
heated at 70 C to remove the methanol and placed under a gentle argon
flow. Afterward, the solution was heated rapidly to the desired temperature (∼10 C/min) and maintained for a constant time, depending on
the desired NP size. Subsequently, the solution was cooled to room
temperature and the NPs precipitated using ethanol, centrifuged
(4500 rpm, Beckman Coulter Spinchron 15-rotor F0630), and washed
twice with ethanol. The NPs were finally dispersed in 5 mL of toluene
and centrifuged, and the supernatant was stored.","",,,,"",,"","","3.8","","B-NaGdF4","","TEM",,"",,"4","4","4","4","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","4.5",,,,,"","",,"",,,,,,
,"https://doi.org/10.1021/cm201297x","","","B-NaGdF4","PVP-10","","","13",,"Gadolinium chloride hexahydrate (1 mmol), oleic acid (4 mL) and octadecene
(15 mL) were mixed together and heated to 140 C under vacuum until
a clear solution formed, after which the solution was cooled to room
temperature. A solution of NaOH (2.5 mmol) and ammonium fluoride
(4 mmol) in methanol (10 mL) was added dropwise to this and the
mixture was stirred overnight (∼15 h). The reaction mixture was then
heated at 70 C to remove the methanol and placed under a gentle argon
flow. Afterward, the solution was heated rapidly to the desired temperature (∼10 C/min) and maintained for a constant time, depending on
the desired NP size. Subsequently, the solution was cooled to room
temperature and the NPs precipitated using ethanol, centrifuged
(4500 rpm, Beckman Coulter Spinchron 15-rotor F0630), and washed
twice with ethanol. The NPs were finally dispersed in 5 mL of toluene
and centrifuged, and the supernatant was stored.","",,,,"",,"","","7.2","","B-NaGdF4","","TEM",,"",,"6.5","6.5","6.5","6.5","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","3.3",,,,,"","",,"",,,,,,
,"https://doi.org/10.1021/cm201297x","","","B-NaGdF4","PVP-10","","","17.3",,"Gadolinium chloride hexahydrate (1 mmol), oleic acid (4 mL) and octadecene
(15 mL) were mixed together and heated to 140 C under vacuum until
a clear solution formed, after which the solution was cooled to room
temperature. A solution of NaOH (2.5 mmol) and ammonium fluoride
(4 mmol) in methanol (10 mL) was added dropwise to this and the
mixture was stirred overnight (∼15 h). The reaction mixture was then
heated at 70 C to remove the methanol and placed under a gentle argon
flow. Afterward, the solution was heated rapidly to the desired temperature (∼10 C/min) and maintained for a constant time, depending on
the desired NP size. Subsequently, the solution was cooled to room
temperature and the NPs precipitated using ethanol, centrifuged
(4500 rpm, Beckman Coulter Spinchron 15-rotor F0630), and washed
twice with ethanol. The NPs were finally dispersed in 5 mL of toluene
and centrifuged, and the supernatant was stored.","",,,,"",,"","","8.1","","B-NaGdF4","","TEM",,"",,"8","8","8","8","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","3",,,,,"","",,"",,,,,,
,"https://doi.org/10.1021/nn304837c","","","NaGdF4","PEG-mAb","","",,,"In a typical preparation,
GdCl3 3 6H2O (0.371 g, 1 mmol) was dissolved in a mixture of OA
(14 mL) and ODE (16 mL).The solution was heated to 150 C
under nitrogen protection to form a homogeneous solution,
into which 10 mL of methanol solution containing NaOH (0.100 g,
2.5 mmol) and NH4F (0.148 g, 4 mmol) was then slowly added
after it was cooled down to room temperature. After that, the
reaction mixture was kept under stirring at 50 C for 30 min, at
100 C under vacuum for 10 min to remove methanol, and then
heated to 300 C under atmospheric pressure by electromantle,
and maintained at 300 C for 1 h under nitrogen protection. The
preparation was terminated by cooling the reaction mixture
down to room temperature. The resultant nanoparticles, that is,
NaGdF4-15, were precipitated by ethanol, collected by centrifugation, washed with ethanol several times, and finally redispersed in THF or cyclohexane for further experiments. 
As a typical example, 100 mg of PEGphosphate ligand was mixed with ca. 10 mg OA-coated NaGdF4
nanoparticles in 10 mL of THF. Then, the reaction mixture was
kept overnight at room temperature under stirring. The PEGcoated particles were precipitated by cyclohexane, washed with
cyclohexane for three times, and finally dried under vacuum at
room temperature. The PEG-coated NaGdF4 particles obtained
in this way, independent of the particle size, were found to be
readily dissolved in aqueous media.","",,,,"",,"","",,"","","","TEM","100","",,"5.4","5.4","5.4","5.4","Sphere","","","",,,,,"","MTT","GC7901","","5",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","6.2",,,,,"","",,"",,,,,,
,"https://doi.org/10.1021/nn304837c","","","NaGdF4","PEG-mAb","","",,,"In a typical preparation,
GdCl3 3 6H2O (0.371 g, 1 mmol) was dissolved in a mixture of OA
(14 mL) and ODE (16 mL).The solution was heated to 150 C
under nitrogen protection to form a homogeneous solution,
into which 10 mL of methanol solution containing NaOH (0.100 g,
2.5 mmol) and NH4F (0.148 g, 4 mmol) was then slowly added
after it was cooled down to room temperature. After that, the
reaction mixture was kept under stirring at 50 C for 30 min, at
100 C under vacuum for 10 min to remove methanol, and then
heated to 300 C under atmospheric pressure by electromantle,
and maintained at 300 C for 1 h under nitrogen protection. The
preparation was terminated by cooling the reaction mixture
down to room temperature. The resultant nanoparticles, that is,
NaGdF4-15, were precipitated by ethanol, collected by centrifugation, washed with ethanol several times, and finally redispersed in THF or cyclohexane for further experiments. 
As a typical example, 100 mg of PEGphosphate ligand was mixed with ca. 10 mg OA-coated NaGdF4
nanoparticles in 10 mL of THF. Then, the reaction mixture was
kept overnight at room temperature under stirring. The PEGcoated particles were precipitated by cyclohexane, washed with
cyclohexane for three times, and finally dried under vacuum at
room temperature. The PEG-coated NaGdF4 particles obtained
in this way, independent of the particle size, were found to be
readily dissolved in aqueous media.","",,,,"",,"","",,"","","","TEM","100","",,"15.1","15.1","15.1","15.1","Sphere","","","",,,,,"","MTT","GC7901","","5",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","5.7",,,,,"","",,"",,,,,,
,"https://doi.org/10.1021/nn304837c","","","NaGdF4","PEG-mAb","","",,,"In a typical preparation,
GdCl3 3 6H2O (0.371 g, 1 mmol) was dissolved in a mixture of OA
(14 mL) and ODE (16 mL).The solution was heated to 150 C
under nitrogen protection to form a homogeneous solution,
into which 10 mL of methanol solution containing NaOH (0.100 g,
2.5 mmol) and NH4F (0.148 g, 4 mmol) was then slowly added
after it was cooled down to room temperature. After that, the
reaction mixture was kept under stirring at 50 C for 30 min, at
100 C under vacuum for 10 min to remove methanol, and then
heated to 300 C under atmospheric pressure by electromantle,
and maintained at 300 C for 1 h under nitrogen protection. The
preparation was terminated by cooling the reaction mixture
down to room temperature. The resultant nanoparticles, that is,
NaGdF4-15, were precipitated by ethanol, collected by centrifugation, washed with ethanol several times, and finally redispersed in THF or cyclohexane for further experiments. 
As a typical example, 100 mg of PEGphosphate ligand was mixed with ca. 10 mg OA-coated NaGdF4
nanoparticles in 10 mL of THF. Then, the reaction mixture was
kept overnight at room temperature under stirring. The PEGcoated particles were precipitated by cyclohexane, washed with
cyclohexane for three times, and finally dried under vacuum at
room temperature. The PEG-coated NaGdF4 particles obtained
in this way, independent of the particle size, were found to be
readily dissolved in aqueous media.","",,,,"",,"","",,"","","","TEM","100","",,"19.8","19.8","19.8","19.8","Sphere","","","",,,,,"","MTT","GC7901","","4",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","8.78",,,,,"","",,"",,,,,,
,"https://doi.org/10.1002/ange.200604775","","","MnO","PEG-phospholipid","","",,,"Synthesis of MnO nanoparticles is as follows: 1.24 g of the Mn-oleate complex (2
mmol) was dissolved in 10 g of 1-octadecene (Aldrich Chemical Co., 90%). The
mixture solution was degassed at 70 °C for 1 hr under a vacuum to remove the water
and oxygen. The solution was then heated to 300 °C at a heating rate of 1.9 °C min-1
with vigorous stirring. As the reaction temperature reached 300 °C, the initially pink
coloured solution became transparent. Around 300 °C, the colour of the reaction
mixture turned to pale green. This colour change indicated that the Mn-oleate complex
was thermally decomposed to generate MnO nanoparticles, whereupon nucleation
occurred. The reaction mixture was maintained at this temperature for 1 hr to induce
sufficient growth. The solution was then cooled to room temperature, and 20 ml of
hexane was added to improve the dispersibility of the nanoparticles, followed by adding
80 ml of acetone to precipitate the nanoparticles. The waxy precipitate was retrieved by centrifugation. The above purification procedure was repeated two more times to
remove excess surfactant and solvent. The purified MnO nanoparticles were dispersible
in many organic solvents such as n-hexane and chloroform.","",,,,"",,"","",,"","MnO","","TEM",,"",,"7","7","7","7","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.37","1.74",,,,"","",,"",,,,,,
,"https://doi.org/10.1002/ange.200604775","","","MnO","PEG-phospholipid","","",,,"Synthesis of MnO nanoparticles is as follows: 1.24 g of the Mn-oleate complex (2
mmol) was dissolved in 10 g of 1-octadecene (Aldrich Chemical Co., 90%). The
mixture solution was degassed at 70 °C for 1 hr under a vacuum to remove the water
and oxygen. The solution was then heated to 300 °C at a heating rate of 1.9 °C min-1
with vigorous stirring. As the reaction temperature reached 300 °C, the initially pink
coloured solution became transparent. Around 300 °C, the colour of the reaction
mixture turned to pale green. This colour change indicated that the Mn-oleate complex
was thermally decomposed to generate MnO nanoparticles, whereupon nucleation
occurred. The reaction mixture was maintained at this temperature for 1 hr to induce
sufficient growth. The solution was then cooled to room temperature, and 20 ml of
hexane was added to improve the dispersibility of the nanoparticles, followed by adding
80 ml of acetone to precipitate the nanoparticles. The waxy precipitate was retrieved by centrifugation. The above purification procedure was repeated two more times to
remove excess surfactant and solvent. The purified MnO nanoparticles were dispersible
in many organic solvents such as n-hexane and chloroform.","",,,,"",,"","",,"","MnO","","TEM",,"",,"15","15","15","15","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.18","0.57",,,,"","",,"",,,,,,
,"https://doi.org/10.1002/ange.200604775","","","MnO","PEG-phospholipid","","",,,"Synthesis of MnO nanoparticles is as follows: 1.24 g of the Mn-oleate complex (2
mmol) was dissolved in 10 g of 1-octadecene (Aldrich Chemical Co., 90%). The
mixture solution was degassed at 70 °C for 1 hr under a vacuum to remove the water
and oxygen. The solution was then heated to 300 °C at a heating rate of 1.9 °C min-1
with vigorous stirring. As the reaction temperature reached 300 °C, the initially pink
coloured solution became transparent. Around 300 °C, the colour of the reaction
mixture turned to pale green. This colour change indicated that the Mn-oleate complex
was thermally decomposed to generate MnO nanoparticles, whereupon nucleation
occurred. The reaction mixture was maintained at this temperature for 1 hr to induce
sufficient growth. The solution was then cooled to room temperature, and 20 ml of
hexane was added to improve the dispersibility of the nanoparticles, followed by adding
80 ml of acetone to precipitate the nanoparticles. The waxy precipitate was retrieved by centrifugation. The above purification procedure was repeated two more times to
remove excess surfactant and solvent. The purified MnO nanoparticles were dispersible
in many organic solvents such as n-hexane and chloroform.","",,,,"",,"","",,"","MnO","","TEM",,"",,"20","20","20","20","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.13","0.52",,,,"","",,"",,,,,,
,"https://doi.org/10.1002/ange.200604775","","","MnO","PEG-phospholipid","","",,,"Synthesis of MnO nanoparticles is as follows: 1.24 g of the Mn-oleate complex (2
mmol) was dissolved in 10 g of 1-octadecene (Aldrich Chemical Co., 90%). The
mixture solution was degassed at 70 °C for 1 hr under a vacuum to remove the water
and oxygen. The solution was then heated to 300 °C at a heating rate of 1.9 °C min-1
with vigorous stirring. As the reaction temperature reached 300 °C, the initially pink
coloured solution became transparent. Around 300 °C, the colour of the reaction
mixture turned to pale green. This colour change indicated that the Mn-oleate complex
was thermally decomposed to generate MnO nanoparticles, whereupon nucleation
occurred. The reaction mixture was maintained at this temperature for 1 hr to induce
sufficient growth. The solution was then cooled to room temperature, and 20 ml of
hexane was added to improve the dispersibility of the nanoparticles, followed by adding
80 ml of acetone to precipitate the nanoparticles. The waxy precipitate was retrieved by centrifugation. The above purification procedure was repeated two more times to
remove excess surfactant and solvent. The purified MnO nanoparticles were dispersible
in many organic solvents such as n-hexane and chloroform.","",,,,"",,"","",,"","MnO","","TEM",,"",,"25","25","25","25","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.12","0.44",,,,"","",,"",,,,,,
